Id,Prediction
0,2999068.0
1,1734634.0
2,3347767.0
3,1734634.0
4,2999068.0
5,3028267.0
6,1999097.0
7,1734634.0
8,3727364.0
9,1847826.0
10,3778621.0
11,2732645.0
12,3347767.0
13,1149870.0
14,3258837.0
15,3818055.0
16,2525375.0
17,4807746.0
18,2018785.0
19,2058644.0
20,2732645.0
21,5435276.0
22,2364478.0
23,3600467.0
24,2525375.0
25,1763231.0
26,1619683.0
27,2371202.0
28,3004429.0
29,2999068.0
30,4316715.0
31,2344689.0
32,1149870.0
33,3784230.0
34,2371202.0
35,3778621.0
36,2999068.0
37,4100886.0
38,1763231.0
39,3426169.0
40,3818055.0
41,2156098.0
42,2954086.0
43,3784230.0
44,3956086.0
45,2732645.0
46,1734634.0
47,3351383.0
48,4155435.0
49,2058644.0
50,2267425.0
51,2390534.0
52,3028267.0
53,1763231.0
54,1270499.0
55,2740687.0
56,3004429.0
57,3426169.0
58,3752885.0
59,2058644.0
60,1619683.0
61,1734634.0
62,3426169.0
63,2156098.0
64,2018785.0
65,5906596.0
66,2156098.0
67,3903884.0
68,3956086.0
69,2083447.0
70,2738052.0
71,1270499.0
72,2344689.0
73,1270499.0
74,2018785.0
75,2058644.0
76,3004429.0
77,2058644.0
78,4155435.0
79,2390534.0
80,3752885.0
81,2097022.0
82,3836721.0
83,3818055.0
84,3903884.0
85,1270499.0
86,4015749.0
87,2097022.0
88,2058644.0
89,3347767.0
90,5461700.0
91,2058644.0
92,1270499.0
93,3248660.0
94,4066618.0
95,3426169.0
96,3780019.0
97,3376145.0
98,4015749.0
99,2544857.0
100,3445076.0
101,2792031.0
102,3351383.0
103,3780019.0
104,3445076.0
105,3452382.0
106,3780019.0
107,3445076.0
108,3727364.0
109,3600467.0
110,3426169.0
111,3426169.0
112,3903884.0
113,2383840.0
114,2364478.0
115,2525375.0
116,3273041.0
117,2018785.0
118,2083447.0
119,1847826.0
120,3903884.0
121,4250553.0
122,2097022.0
123,3248660.0
124,2344689.0
125,4015749.0
126,2551252.0
127,3351383.0
128,2018785.0
129,3164972.0
130,2993069.0
131,2954086.0
132,3727364.0
133,4015749.0
134,2954086.0
135,3410878.0
136,3248660.0
137,2675511.0
138,3218918.0
139,2083447.0
140,3199619.0
141,2383840.0
142,2364478.0
143,2364478.0
144,2097022.0
145,2018785.0
146,2344689.0
147,2364478.0
148,2018785.0
149,3248660.0
150,4066618.0
151,2383840.0
152,2018785.0
153,4066618.0
154,2097022.0
155,6363241.0
156,3727364.0
157,3248660.0
158,3248660.0
159,3351383.0
160,3780019.0
161,3753720.0
162,3376145.0
163,3727364.0
164,3426169.0
165,3727364.0
166,3426169.0
167,2383840.0
168,2544857.0
169,3784230.0
170,2544857.0
171,2993069.0
172,3426169.0
173,4066618.0
174,2544857.0
175,3376145.0
176,3199619.0
177,2344689.0
178,3248660.0
179,3376145.0
180,2364478.0
181,2544857.0
182,5906596.0
183,2675511.0
184,2954086.0
185,2993069.0
186,2383840.0
187,3248660.0
188,3727364.0
189,3939804.0
190,3780019.0
191,2018785.0
192,2544857.0
193,3347767.0
194,2544857.0
195,3727364.0
196,3347767.0
197,2544857.0
198,2344689.0
199,2544857.0
200,2525375.0
201,3780019.0
202,2544857.0
203,3784230.0
204,6363241.0
205,2544857.0
206,1847826.0
207,3248660.0
208,2018785.0
209,2544857.0
210,2018785.0
211,2097022.0
212,6363241.0
213,3376145.0
214,3956086.0
215,2993069.0
216,3248660.0
217,2544857.0
218,2097022.0
219,2383840.0
220,2544857.0
221,2954086.0
222,2018785.0
223,2544857.0
224,2097022.0
225,2954086.0
226,6363241.0
227,6363241.0
228,3376145.0
229,2525375.0
230,3199619.0
231,3199619.0
232,3347767.0
233,2344689.0
234,2383840.0
235,3248660.0
236,2018785.0
237,2544857.0
238,2383840.0
239,2018785.0
240,3248660.0
241,2383840.0
242,2544857.0
243,3248660.0
244,2954086.0
245,5906596.0
246,2097022.0
247,2544857.0
248,2544857.0
249,2383840.0
250,3376145.0
251,3780019.0
252,3426169.0
253,3199619.0
254,2544857.0
255,3727364.0
256,2544857.0
257,2383840.0
258,2544857.0
259,3199619.0
260,2544857.0
261,2525375.0
262,3347767.0
263,2544857.0
264,3376145.0
265,3199619.0
266,2018785.0
267,3199619.0
268,3426169.0
269,2344689.0
270,3248660.0
271,2383840.0
272,2544857.0
273,3248660.0
274,2097022.0
275,3784230.0
276,3939804.0
277,2544857.0
278,2544857.0
279,2544857.0
280,2544857.0
281,2383840.0
282,3780019.0
283,2383840.0
284,2097022.0
285,3376145.0
286,4350573.0
287,2954086.0
288,2018785.0
289,3248660.0
290,2544857.0
291,3248660.0
292,2544857.0
293,3248660.0
294,2544857.0
295,2018785.0
296,3199619.0
297,2544857.0
298,3199619.0
299,2544857.0
300,4015749.0
301,2018785.0
302,6363241.0
303,2544857.0
304,2544857.0
305,2954086.0
