Id,Prediction
0,7201784.0
1,2738052.0
2,7201784.0
3,5906596.0
4,5906596.0
5,3028267.0
6,1734634.0
7,5906596.0
8,5906596.0
9,5444227.0
10,3956086.0
11,9262754.0
12,7201784.0
13,3199619.0
14,3258837.0
15,8904084.0
16,2675511.0
17,3939804.0
18,3939804.0
19,3818055.0
20,3570392.0
21,2544857.0
22,5161370.0
23,7201784.0
24,5787594.0
25,9262754.0
26,1882131.0
27,2544857.0
28,8894598.0
29,7201784.0
30,5286212.0
31,3273041.0
32,3939804.0
33,2018785.0
34,8894598.0
35,2025297.0
36,7201784.0
37,3778621.0
38,1734634.0
39,3426169.0
40,7201784.0
41,7201784.0
42,4155435.0
43,2021934.0
44,6694797.0
45,9262754.0
46,1882131.0
47,9652350.0
48,7201784.0
49,6836483.0
50,2525375.0
51,5787594.0
52,3258837.0
53,9652350.0
54,3778621.0
55,3028267.0
56,8894598.0
57,3426169.0
58,3028267.0
59,7201784.0
60,9262754.0
61,9652350.0
62,4888774.0
63,6782425.0
64,7201784.0
65,4491607.0
66,5906596.0
67,7201784.0
68,5435276.0
69,1882131.0
70,3600467.0
71,3982767.0
72,2525375.0
73,2055379.0
74,13575224.0
75,3248660.0
76,7201784.0
77,2058644.0
78,7865428.0
79,5787594.0
80,3956086.0
81,5787594.0
82,2675511.0
83,3818055.0
84,3903884.0
85,2083447.0
86,3982767.0
87,1882131.0
88,5461700.0
89,3426169.0
90,4052733.0
91,3818055.0
92,2055379.0
93,4155435.0
94,6923131.0
95,7201784.0
96,3028267.0
97,8894598.0
98,2058644.0
99,5444227.0
100,1882131.0
101,2083447.0
102,3982767.0
103,3347767.0
104,2055379.0
105,2055379.0
106,5444227.0
107,8894598.0
108,9652350.0
109,7201784.0
110,3939804.0
111,3426169.0
112,3903884.0
113,2055379.0
114,5906596.0
115,2525375.0
116,1882131.0
117,3939804.0
118,8894598.0
119,3426169.0
120,3903884.0
121,5161370.0
122,2544857.0
123,3818055.0
124,7201784.0
125,2525375.0
126,2018785.0
127,9262754.0
128,9262754.0
129,2954086.0
130,3008199.0
131,2954086.0
132,9652350.0
133,4316715.0
134,4758476.0
135,3028267.0
136,2058644.0
137,2018785.0
138,2954086.0
139,7217634.0
140,3903884.0
141,2021934.0
142,5286212.0
143,2018785.0
144,1882131.0
145,4155435.0
146,2344689.0
147,5286212.0
148,5787594.0
149,6363241.0
150,1882131.0
151,3939804.0
152,3903884.0
153,3258837.0
154,6941173.0
155,5435276.0
156,3939804.0
157,1847826.0
158,2544857.0
159,1882131.0
160,1882131.0
161,2058644.0
162,2055379.0
163,3982767.0
164,2344689.0
165,1734634.0
166,3028267.0
167,1882131.0
168,3273041.0
169,5337526.0
170,1882131.0
171,1882131.0
172,4350573.0
173,6363241.0
174,7217634.0
175,3261924.0
176,3028267.0
177,5787594.0
178,6313221.0
179,8904084.0
180,2058644.0
181,5906596.0
182,5906596.0
183,1847826.0
184,4888774.0
185,7217634.0
186,2083447.0
187,2267425.0
188,16549064.0
189,3939804.0
190,1882131.0
191,5435276.0
192,7217634.0
193,5787594.0
194,6363241.0
195,3982767.0
196,6363241.0
197,1734634.0
198,5435276.0
199,5435276.0
200,2267425.0
201,2544857.0
202,3600467.0
203,4316715.0
204,3258837.0
205,3778621.0
206,2018785.0
207,2018785.0
208,7217634.0
209,7217634.0
210,3248660.0
211,3778621.0
212,5435276.0
213,5435276.0
214,5435276.0
215,2083447.0
216,4066618.0
217,3347767.0
218,2544857.0
219,1882131.0
220,5906596.0
221,2018785.0
222,5787594.0
223,3600467.0
224,9652350.0
225,5161370.0
226,5435276.0
227,3258837.0
228,6363241.0
229,6363241.0
230,5787594.0
231,4350573.0
232,5435276.0
233,3273041.0
234,5435276.0
235,5787594.0
236,2058644.0
237,7217634.0
238,5435276.0
239,2267425.0
240,3248660.0
241,1882131.0
242,3939804.0
243,4888774.0
244,2954086.0
245,4052733.0
246,3982767.0
247,2544857.0
248,4350573.0
249,1882131.0
250,4066618.0
251,4052733.0
252,4350573.0
253,4888774.0
254,5435276.0
255,3248660.0
256,3273041.0
257,7217634.0
258,6313221.0
259,5435276.0
260,3426169.0
261,6363241.0
262,9652350.0
263,7217634.0
264,2055379.0
265,16549064.0
266,4888774.0
267,3956086.0
268,2344689.0
269,6363241.0
270,3248660.0
271,2083447.0
272,3903884.0
273,3248660.0
274,2383840.0
275,5161370.0
276,6363241.0
277,2383840.0
278,2021934.0
279,2738052.0
280,5435276.0
281,6941173.0
282,3248660.0
283,6923131.0
284,3982767.0
285,1734634.0
286,3956086.0
287,2954086.0
288,13575224.0
289,6313221.0
290,2344689.0
291,2018785.0
292,3956086.0
293,3600467.0
294,2083447.0
295,3903884.0
296,5787594.0
297,5906596.0
298,3903884.0
299,5906596.0
300,2018785.0
301,6313221.0
302,1882131.0
303,2383840.0
304,3982767.0
305,3903884.0
306,2544857.0
307,1882131.0
308,2083447.0
309,1882131.0
310,3982767.0
311,2055379.0
312,3600467.0
313,5444227.0
314,1882131.0
315,3028267.0
316,2738052.0
317,5787594.0
318,2018785.0
319,5435276.0
320,2018785.0
321,2383840.0
322,7217634.0
323,5435276.0
324,6363241.0
325,4350573.0
326,2018785.0
327,5444227.0
328,7217634.0
329,5966193.0
330,1734634.0
331,3903884.0
332,3248660.0
333,2018785.0
334,3903884.0
335,8904084.0
336,2083447.0
337,7217634.0
338,6941173.0
339,2383840.0
340,5435276.0
341,7217634.0
342,2018785.0
343,3903884.0
344,7217634.0
345,7217634.0
346,5161370.0
347,5906596.0
348,2055379.0
349,3248660.0
350,3939804.0
351,3982767.0
352,2344689.0
353,5787594.0
354,2018785.0
355,5966193.0
356,4350573.0
357,16549064.0
358,3778621.0
359,5435276.0
360,2954086.0
361,3600467.0
362,2383840.0
363,5161370.0
364,3258837.0
365,3982767.0
366,2055379.0
367,5444227.0
368,4888774.0
369,5906596.0
370,2544857.0
371,2018785.0
372,3570392.0
373,3903884.0
374,3248660.0
375,1882131.0
376,2055379.0
377,3778621.0
378,2525375.0
379,2058644.0
380,3939804.0
381,5435276.0
382,5435276.0
383,2544857.0
384,3248660.0
385,3028267.0
386,1882131.0
387,3939804.0
388,5435276.0
389,1847826.0
390,5787594.0
391,5435276.0
392,7217634.0
393,2732645.0
394,3248660.0
395,6363241.0
396,5906596.0
397,9652350.0
398,2383840.0
399,5906596.0
400,2055379.0
401,7217634.0
402,5435276.0
403,3903884.0
404,3939804.0
405,5435276.0
406,3600467.0
407,3248660.0
408,7217634.0
409,7217634.0
410,3248660.0
411,2018785.0
412,5787594.0
413,3426169.0
414,4264176.0
415,3426169.0
416,5966193.0
417,2383840.0
418,3939804.0
419,6412623.0
420,2544857.0
421,2018785.0
422,3939804.0
423,3261924.0
424,1882131.0
425,3982767.0
426,2544857.0
427,2018785.0
428,2954086.0
429,3248660.0
430,5787594.0
431,2383840.0
432,7217634.0
433,2675511.0
434,3600467.0
435,5161370.0
436,3028267.0
437,6363241.0
438,4316715.0
439,2999068.0
440,8904084.0
441,2544857.0
442,2055379.0
443,2267425.0
444,2058644.0
445,6363241.0
446,5337526.0
447,2383840.0
448,3600467.0
449,5435276.0
450,5435276.0
451,2732645.0
452,4350573.0
453,2018785.0
454,3903884.0
455,6363241.0
456,1734634.0
457,1882131.0
458,1847826.0
459,2083447.0
460,7201784.0
461,5787594.0
462,7217634.0
463,3273041.0
464,5435276.0
465,3248660.0
466,4264176.0
467,5435276.0
468,2732645.0
469,4350573.0
470,6363241.0
471,2675511.0
472,6363241.0
473,1882131.0
474,5435276.0
475,5435276.0
476,3261924.0
477,2018785.0
478,5435276.0
479,3258837.0
480,4350573.0
481,2344689.0
482,4888774.0
483,6363241.0
484,3903884.0
485,5435276.0
486,3982767.0
487,5787594.0
488,2058644.0
489,4888774.0
490,6313221.0
491,3939804.0
492,5161370.0
493,3028267.0
494,2544857.0
495,6363241.0
496,8904084.0
497,2156098.0
498,5435276.0
499,2544857.0
500,3248660.0
501,6363241.0
502,2058644.0
503,3784230.0
504,2383840.0
505,3939804.0
506,3956086.0
507,5161370.0
508,5444227.0
509,3248660.0
510,3258837.0
511,3903884.0
512,2055379.0
513,3903884.0
514,1734634.0
515,5435276.0
516,2792031.0
517,4155435.0
518,6412623.0
519,4155435.0
520,5787594.0
521,3956086.0
522,3004429.0
523,6363241.0
524,3273041.0
525,5435276.0
526,2792031.0
527,2018785.0
528,2021934.0
529,1882131.0
530,2083447.0
531,2383840.0
532,3939804.0
533,6363241.0
534,2383840.0
535,6363241.0
536,4155435.0
537,3600467.0
538,7217634.0
539,2383840.0
540,2018785.0
541,3956086.0
542,1882131.0
543,3261924.0
544,5435276.0
545,7217634.0
546,1882131.0
547,2344689.0
548,2018785.0
549,7217634.0
550,2383840.0
551,2544857.0
552,6923131.0
553,6363241.0
554,3939804.0
555,3248660.0
556,2083447.0
557,5161370.0
558,2083447.0
559,1734634.0
560,1882131.0
561,9652350.0
562,6363241.0
563,5435276.0
564,3248660.0
565,3956086.0
566,2083447.0
567,2383840.0
568,5161370.0
569,9652350.0
570,5435276.0
571,2018785.0
572,3261924.0
573,2058644.0
574,7217634.0
575,3261924.0
576,2018785.0
577,3248660.0
578,2018785.0
579,4350573.0
580,5435276.0
581,9652350.0
582,3028267.0
583,5435276.0
584,2018785.0
585,4316715.0
586,3939804.0
587,5435276.0
588,2999068.0
